"workerid","movieID","reactionTime","PArray","AArray","trialNum","attentionTime","expt"
569,11,439,1,0,15,10.8,"8:LBtimes"
562,15,442,0,0,15,10.8,"8:LBtimes"
308,23,608,0,0,15,13.2,"8:LBtimes"
551,3,791,1,0,15,13.2,"8:LBtimes"
565,19,528,1,0,15,16.7,"8:LBtimes"
580,19,746,1,0,15,16.7,"8:LBtimes"
313,11,519,1,0,15,10.8,"8:LBtimes"
581,19,444,1,0,15,16.7,"8:LBtimes"
574,11,487,1,0,15,10.8,"8:LBtimes"
553,21,538,0,1,15,16.7,"8:LBtimes"
531,1,589,1,1,15,16.7,"8:LBtimes"
566,17,398,1,1,15,13.2,"8:LBtimes"
572,19,406,1,0,15,16.7,"8:LBtimes"
538,11,996,1,0,15,10.8,"8:LBtimes"
544,1,638,1,1,15,16.7,"8:LBtimes"
582,21,401,0,1,15,16.7,"8:LBtimes"
546,17,491,1,1,15,13.2,"8:LBtimes"
528,13,1502,0,1,15,13.2,"8:LBtimes"
492,17,590,1,1,15,13.2,"8:LBtimes"
561,13,687,0,1,15,13.2,"8:LBtimes"
382,9,662,1,1,16,10.8,"8:LBtimes"
535,3,472,1,0,16,13.2,"8:LBtimes"
217,7,439,0,0,16,16.7,"8:LBtimes"
537,1,487,1,1,16,16.7,"8:LBtimes"
578,11,486,1,0,16,10.8,"8:LBtimes"
557,1,565,1,1,16,16.7,"8:LBtimes"
168,13,844,0,1,16,13.2,"8:LBtimes"
534,1,591,1,1,16,16.7,"8:LBtimes"
318,7,446,0,0,16,16.7,"8:LBtimes"
584,1,629,1,1,16,16.7,"8:LBtimes"
570,3,574,1,0,16,13.2,"8:LBtimes"
406,3,700,1,0,16,13.2,"8:LBtimes"
539,9,442,1,1,16,10.8,"8:LBtimes"
569,9,414,1,1,16,10.8,"8:LBtimes"
540,15,797,0,0,16,10.8,"8:LBtimes"
550,17,802,1,1,16,13.2,"8:LBtimes"
576,19,799,1,0,16,16.7,"8:LBtimes"
308,19,584,1,0,16,16.7,"8:LBtimes"
551,11,638,1,0,16,10.8,"8:LBtimes"
580,23,599,0,0,16,13.2,"8:LBtimes"
313,9,456,1,1,16,10.8,"8:LBtimes"
548,23,737,0,0,16,13.2,"8:LBtimes"
542,17,542,1,1,16,13.2,"8:LBtimes"
581,13,421,0,1,16,13.2,"8:LBtimes"
501,15,418,0,0,16,10.8,"8:LBtimes"
574,23,527,0,0,16,13.2,"8:LBtimes"
121,13,650,0,1,16,13.2,"8:LBtimes"
553,11,527,1,0,16,10.8,"8:LBtimes"
587,5,513,0,1,16,10.8,"8:LBtimes"
531,15,577,0,0,16,10.8,"8:LBtimes"
566,3,535,1,0,16,13.2,"8:LBtimes"
536,9,809,1,1,16,10.8,"8:LBtimes"
98,11,922,1,0,16,10.8,"8:LBtimes"
572,11,500,1,0,16,10.8,"8:LBtimes"
538,1,1117,1,1,16,16.7,"8:LBtimes"
568,9,713,1,1,16,10.8,"8:LBtimes"
541,3,714,1,0,16,13.2,"8:LBtimes"
533,3,315,1,0,16,13.2,"8:LBtimes"
582,21,632,0,1,16,16.7,"8:LBtimes"
543,19,454,1,0,16,16.7,"8:LBtimes"
530,19,473,1,0,16,16.7,"8:LBtimes"
546,23,583,0,0,16,13.2,"8:LBtimes"
556,5,630,0,1,16,10.8,"8:LBtimes"
492,3,628,1,0,16,13.2,"8:LBtimes"
567,9,527,1,1,16,10.8,"8:LBtimes"
575,7,719,0,0,17,16.7,"8:LBtimes"
563,5,712,0,1,17,10.8,"8:LBtimes"
94,17,1185,1,1,17,13.2,"8:LBtimes"
535,23,521,0,0,17,13.2,"8:LBtimes"
439,3,502,1,0,17,13.2,"8:LBtimes"
557,11,679,1,0,17,10.8,"8:LBtimes"
168,15,709,0,0,17,10.8,"8:LBtimes"
534,19,652,1,0,17,16.7,"8:LBtimes"
579,13,797,0,1,17,13.2,"8:LBtimes"
318,1,590,1,1,17,16.7,"8:LBtimes"
570,9,552,1,1,17,10.8,"8:LBtimes"
406,5,536,0,1,17,10.8,"8:LBtimes"
78,5,653,0,1,17,10.8,"8:LBtimes"
539,1,404,1,1,17,16.7,"8:LBtimes"
550,3,745,1,0,17,13.2,"8:LBtimes"
576,21,575,0,1,17,16.7,"8:LBtimes"
308,17,568,1,1,17,13.2,"8:LBtimes"
564,7,453,0,0,17,16.7,"8:LBtimes"
501,3,461,1,0,17,13.2,"8:LBtimes"
574,19,566,1,0,17,16.7,"8:LBtimes"
586,1,631,1,1,17,16.7,"8:LBtimes"
553,1,589,1,1,17,16.7,"8:LBtimes"
587,21,742,0,1,17,16.7,"8:LBtimes"
531,13,488,0,1,17,13.2,"8:LBtimes"
566,7,517,0,0,17,16.7,"8:LBtimes"
98,1,1305,1,1,17,16.7,"8:LBtimes"
226,15,583,0,0,17,10.8,"8:LBtimes"
544,15,557,0,0,17,10.8,"8:LBtimes"
568,11,934,1,0,17,10.8,"8:LBtimes"
541,15,533,0,0,17,10.8,"8:LBtimes"
533,11,316,1,0,17,10.8,"8:LBtimes"
571,9,435,1,1,17,10.8,"8:LBtimes"
546,19,628,1,0,17,16.7,"8:LBtimes"
556,19,458,1,0,17,16.7,"8:LBtimes"
528,7,776,0,0,17,16.7,"8:LBtimes"
573,17,2255,1,1,17,13.2,"8:LBtimes"
567,5,695,0,1,17,10.8,"8:LBtimes"
575,5,431,0,1,18,10.8,"8:LBtimes"
563,9,526,1,1,18,10.8,"8:LBtimes"
94,23,1045,0,0,18,13.2,"8:LBtimes"
217,13,454,0,1,18,13.2,"8:LBtimes"
532,3,744,1,0,18,13.2,"8:LBtimes"
439,13,512,0,1,18,13.2,"8:LBtimes"
557,5,690,0,1,18,10.8,"8:LBtimes"
583,13,496,0,1,18,13.2,"8:LBtimes"
579,23,587,0,0,18,13.2,"8:LBtimes"
559,19,430,1,0,18,16.7,"8:LBtimes"
318,21,687,0,1,18,16.7,"8:LBtimes"
529,19,611,1,0,18,16.7,"8:LBtimes"
406,13,660,0,1,18,13.2,"8:LBtimes"
539,15,478,0,0,18,10.8,"8:LBtimes"
562,23,1065,0,0,18,13.2,"8:LBtimes"
588,13,739,0,1,18,13.2,"8:LBtimes"
576,9,494,1,1,18,10.8,"8:LBtimes"
565,13,616,0,1,18,13.2,"8:LBtimes"
564,1,699,1,1,18,16.7,"8:LBtimes"
313,15,536,0,0,18,10.8,"8:LBtimes"
548,7,736,0,0,18,16.7,"8:LBtimes"
581,1,428,1,1,18,16.7,"8:LBtimes"
585,3,500,1,0,18,13.2,"8:LBtimes"
586,7,516,0,0,18,16.7,"8:LBtimes"
587,11,630,1,0,18,10.8,"8:LBtimes"
531,17,556,1,1,18,13.2,"8:LBtimes"
566,23,695,0,0,18,13.2,"8:LBtimes"
536,1,1437,1,1,18,16.7,"8:LBtimes"
98,5,476,0,1,18,10.8,"8:LBtimes"
544,19,612,1,0,18,16.7,"8:LBtimes"
568,1,930,1,1,18,16.7,"8:LBtimes"
541,21,668,0,1,18,16.7,"8:LBtimes"
543,11,630,1,0,18,10.8,"8:LBtimes"
547,13,419,0,1,18,13.2,"8:LBtimes"
530,15,819,0,0,18,10.8,"8:LBtimes"
554,7,650,0,0,18,16.7,"8:LBtimes"
31,9,539,1,1,18,10.8,"8:LBtimes"
546,11,632,1,0,18,10.8,"8:LBtimes"
528,1,517,1,1,18,16.7,"8:LBtimes"
492,7,567,0,0,18,16.7,"8:LBtimes"
567,5,623,0,1,18,10.8,"8:LBtimes"
382,7,1400,0,0,19,16.7,"8:LBtimes"
535,7,671,0,0,19,16.7,"8:LBtimes"
537,9,639,1,1,19,10.8,"8:LBtimes"
578,3,430,1,0,19,13.2,"8:LBtimes"
583,3,535,1,0,19,13.2,"8:LBtimes"
534,5,1113,0,1,19,10.8,"8:LBtimes"
579,19,456,1,0,19,16.7,"8:LBtimes"
559,17,415,1,1,19,13.2,"8:LBtimes"
318,9,665,1,1,19,10.8,"8:LBtimes"
570,17,988,1,1,19,13.2,"8:LBtimes"
577,23,552,0,0,19,13.2,"8:LBtimes"
539,17,465,1,1,19,13.2,"8:LBtimes"
569,7,423,0,0,19,16.7,"8:LBtimes"
540,7,825,0,0,19,16.7,"8:LBtimes"
560,1,1054,1,1,19,16.7,"8:LBtimes"
588,23,821,0,0,19,13.2,"8:LBtimes"
576,5,534,0,1,19,10.8,"8:LBtimes"
551,15,614,0,0,19,10.8,"8:LBtimes"
564,9,622,1,1,19,10.8,"8:LBtimes"
580,11,580,1,0,19,10.8,"8:LBtimes"
548,5,871,0,1,19,10.8,"8:LBtimes"
581,23,494,0,0,19,13.2,"8:LBtimes"
574,5,500,0,1,19,10.8,"8:LBtimes"
121,1,630,1,1,19,16.7,"8:LBtimes"
553,15,591,0,0,19,10.8,"8:LBtimes"
587,13,631,0,1,19,13.2,"8:LBtimes"
552,19,733,1,0,19,16.7,"8:LBtimes"
538,1,1143,1,1,19,16.7,"8:LBtimes"
544,7,607,0,0,19,16.7,"8:LBtimes"
568,19,1080,1,0,19,16.7,"8:LBtimes"
533,1,458,1,1,19,16.7,"8:LBtimes"
543,19,966,1,0,19,16.7,"8:LBtimes"
513,19,928,1,0,19,16.7,"8:LBtimes"
530,1,501,1,1,19,16.7,"8:LBtimes"
31,23,617,0,0,19,13.2,"8:LBtimes"
528,5,357,0,1,19,10.8,"8:LBtimes"
573,15,608,0,0,19,10.8,"8:LBtimes"
561,3,591,1,0,19,13.2,"8:LBtimes"
575,11,480,1,0,20,10.8,"8:LBtimes"
563,9,953,1,1,20,10.8,"8:LBtimes"
94,7,743,0,0,20,16.7,"8:LBtimes"
382,13,615,0,1,20,13.2,"8:LBtimes"
535,21,520,0,1,20,16.7,"8:LBtimes"
217,5,388,0,1,20,10.8,"8:LBtimes"
558,7,739,0,0,20,16.7,"8:LBtimes"
583,9,441,1,1,20,10.8,"8:LBtimes"
534,3,633,1,0,20,13.2,"8:LBtimes"
579,3,476,1,0,20,13.2,"8:LBtimes"
318,17,471,1,1,20,13.2,"8:LBtimes"
549,9,399,1,1,20,10.8,"8:LBtimes"
584,3,1085,1,0,20,13.2,"8:LBtimes"
529,1,333,1,1,20,16.7,"8:LBtimes"
406,1,470,1,1,20,16.7,"8:LBtimes"
569,15,412,0,0,20,10.8,"8:LBtimes"
562,21,723,0,1,20,16.7,"8:LBtimes"
540,7,674,0,0,20,16.7,"8:LBtimes"
550,7,840,0,0,20,16.7,"8:LBtimes"
588,9,539,1,1,20,10.8,"8:LBtimes"
555,21,510,0,1,20,16.7,"8:LBtimes"
564,21,1097,0,1,20,16.7,"8:LBtimes"
581,21,459,0,1,20,16.7,"8:LBtimes"
501,1,521,1,1,20,16.7,"8:LBtimes"
585,11,525,1,0,20,10.8,"8:LBtimes"
586,21,518,0,1,20,16.7,"8:LBtimes"
553,19,563,1,0,20,16.7,"8:LBtimes"
587,15,582,0,0,20,10.8,"8:LBtimes"
552,1,588,1,1,20,16.7,"8:LBtimes"
531,19,565,1,0,20,16.7,"8:LBtimes"
566,19,460,1,0,20,16.7,"8:LBtimes"
572,21,592,0,1,20,16.7,"8:LBtimes"
538,19,556,1,0,20,16.7,"8:LBtimes"
568,23,563,0,0,20,13.2,"8:LBtimes"
533,13,363,0,1,20,13.2,"8:LBtimes"
547,9,414,1,1,20,10.8,"8:LBtimes"
571,15,450,0,0,20,10.8,"8:LBtimes"
546,15,489,0,0,20,10.8,"8:LBtimes"
556,15,512,0,0,20,10.8,"8:LBtimes"
561,23,463,0,0,20,13.2,"8:LBtimes"
567,21,646,0,1,20,16.7,"8:LBtimes"
575,15,519,0,0,21,10.8,"8:LBtimes"
94,7,1009,0,0,21,16.7,"8:LBtimes"
217,9,496,1,1,21,10.8,"8:LBtimes"
578,13,540,0,1,21,13.2,"8:LBtimes"
557,19,705,1,0,21,16.7,"8:LBtimes"
534,15,620,0,0,21,10.8,"8:LBtimes"
579,5,458,0,1,21,10.8,"8:LBtimes"
559,1,1042,1,1,21,16.7,"8:LBtimes"
584,19,1085,1,0,21,16.7,"8:LBtimes"
570,23,863,0,0,21,13.2,"8:LBtimes"
406,15,420,0,0,21,10.8,"8:LBtimes"
577,3,840,1,0,21,13.2,"8:LBtimes"
562,3,1452,1,0,21,13.2,"8:LBtimes"
540,17,736,1,1,21,13.2,"8:LBtimes"
560,5,423,0,1,21,10.8,"8:LBtimes"
550,7,560,0,0,21,16.7,"8:LBtimes"
588,11,596,1,0,21,10.8,"8:LBtimes"
555,15,574,0,0,21,10.8,"8:LBtimes"
564,5,440,0,1,21,10.8,"8:LBtimes"
313,17,679,1,1,21,13.2,"8:LBtimes"
501,19,380,1,0,21,16.7,"8:LBtimes"
574,7,544,0,0,21,16.7,"8:LBtimes"
585,15,570,0,0,21,10.8,"8:LBtimes"
121,5,577,0,1,21,10.8,"8:LBtimes"
586,9,630,1,1,21,10.8,"8:LBtimes"
553,1,506,1,1,21,16.7,"8:LBtimes"
566,9,403,1,1,21,10.8,"8:LBtimes"
536,3,776,1,0,21,13.2,"8:LBtimes"
538,5,391,0,1,21,10.8,"8:LBtimes"
544,9,509,1,1,21,10.8,"8:LBtimes"
568,5,620,0,1,21,10.8,"8:LBtimes"
541,19,396,1,0,21,16.7,"8:LBtimes"
533,1,463,1,1,21,16.7,"8:LBtimes"
513,7,1141,0,0,21,16.7,"8:LBtimes"
547,15,404,0,0,21,10.8,"8:LBtimes"
530,3,1310,1,0,21,13.2,"8:LBtimes"
571,19,550,1,0,21,16.7,"8:LBtimes"
554,15,660,0,0,21,10.8,"8:LBtimes"
31,17,566,1,1,21,13.2,"8:LBtimes"
546,13,524,0,1,21,13.2,"8:LBtimes"
556,11,432,1,0,21,10.8,"8:LBtimes"
492,21,680,0,1,21,16.7,"8:LBtimes"
561,5,599,0,1,21,10.8,"8:LBtimes"
563,7,807,0,0,22,16.7,"8:LBtimes"
94,3,650,1,0,22,13.2,"8:LBtimes"
535,1,476,1,1,22,16.7,"8:LBtimes"
217,21,560,0,1,22,16.7,"8:LBtimes"
537,15,623,0,0,22,10.8,"8:LBtimes"
439,21,555,0,1,22,16.7,"8:LBtimes"
557,9,647,1,1,22,10.8,"8:LBtimes"
558,11,830,1,0,22,10.8,"8:LBtimes"
583,23,440,0,0,22,13.2,"8:LBtimes"
534,1,667,1,1,22,16.7,"8:LBtimes"
579,21,525,0,1,22,16.7,"8:LBtimes"
549,19,687,1,0,22,16.7,"8:LBtimes"
584,21,969,0,1,22,16.7,"8:LBtimes"
577,5,505,0,1,22,10.8,"8:LBtimes"
78,1,463,1,1,22,16.7,"8:LBtimes"
569,21,600,0,1,22,16.7,"8:LBtimes"
560,7,392,0,0,22,16.7,"8:LBtimes"
550,17,696,1,1,22,13.2,"8:LBtimes"
308,3,531,1,0,22,13.2,"8:LBtimes"
555,17,565,1,1,22,13.2,"8:LBtimes"
564,3,686,1,0,22,13.2,"8:LBtimes"
580,13,634,0,1,22,13.2,"8:LBtimes"
313,1,534,1,1,22,16.7,"8:LBtimes"
542,3,661,1,0,22,13.2,"8:LBtimes"
581,5,469,0,1,22,10.8,"8:LBtimes"
501,9,371,1,1,22,10.8,"8:LBtimes"
574,7,528,0,0,22,16.7,"8:LBtimes"
585,23,587,0,0,22,13.2,"8:LBtimes"
121,7,763,0,0,22,16.7,"8:LBtimes"
586,7,489,0,0,22,16.7,"8:LBtimes"
553,5,526,0,1,22,10.8,"8:LBtimes"
566,21,549,0,1,22,16.7,"8:LBtimes"
538,15,981,0,0,22,10.8,"8:LBtimes"
544,11,548,1,0,22,10.8,"8:LBtimes"
568,3,600,1,0,22,13.2,"8:LBtimes"
543,23,565,0,0,22,13.2,"8:LBtimes"
554,3,483,1,0,22,13.2,"8:LBtimes"
31,19,475,1,0,22,16.7,"8:LBtimes"
556,3,559,1,0,22,13.2,"8:LBtimes"
528,15,458,0,0,22,10.8,"8:LBtimes"
492,23,584,0,0,22,13.2,"8:LBtimes"
573,1,1191,1,1,22,16.7,"8:LBtimes"
561,23,527,0,0,22,13.2,"8:LBtimes"
575,13,609,0,1,23,13.2,"8:LBtimes"
563,21,741,0,1,23,16.7,"8:LBtimes"
94,5,725,0,1,23,10.8,"8:LBtimes"
382,19,1126,1,0,23,16.7,"8:LBtimes"
532,17,440,1,1,23,13.2,"8:LBtimes"
537,7,616,0,0,23,16.7,"8:LBtimes"
439,3,474,1,0,23,13.2,"8:LBtimes"
557,5,566,0,1,23,10.8,"8:LBtimes"
583,19,528,1,0,23,16.7,"8:LBtimes"
168,5,668,0,1,23,10.8,"8:LBtimes"
534,17,607,1,1,23,13.2,"8:LBtimes"
559,7,977,0,0,23,16.7,"8:LBtimes"
529,11,383,1,0,23,10.8,"8:LBtimes"
570,3,1062,1,0,23,13.2,"8:LBtimes"
577,13,599,0,1,23,13.2,"8:LBtimes"
539,19,2150,1,0,23,16.7,"8:LBtimes"
562,17,560,1,1,23,13.2,"8:LBtimes"
550,1,656,1,1,23,16.7,"8:LBtimes"
588,5,994,0,1,23,10.8,"8:LBtimes"
565,23,733,0,0,23,13.2,"8:LBtimes"
580,1,562,1,1,23,16.7,"8:LBtimes"
313,11,600,1,0,23,10.8,"8:LBtimes"
548,13,599,0,1,23,13.2,"8:LBtimes"
542,1,421,1,1,23,16.7,"8:LBtimes"
581,23,549,0,0,23,13.2,"8:LBtimes"
501,7,389,0,0,23,16.7,"8:LBtimes"
574,17,535,1,1,23,13.2,"8:LBtimes"
585,7,1020,0,0,23,16.7,"8:LBtimes"
531,9,768,1,1,23,10.8,"8:LBtimes"
536,7,834,0,0,23,16.7,"8:LBtimes"
98,19,527,1,0,23,16.7,"8:LBtimes"
572,13,593,0,1,23,13.2,"8:LBtimes"
226,21,939,0,1,23,16.7,"8:LBtimes"
538,15,752,0,0,23,10.8,"8:LBtimes"
543,13,573,0,1,23,13.2,"8:LBtimes"
571,17,463,1,1,23,13.2,"8:LBtimes"
554,17,600,1,1,23,13.2,"8:LBtimes"
31,21,527,0,1,23,16.7,"8:LBtimes"
546,5,355,0,1,23,10.8,"8:LBtimes"
556,5,549,0,1,23,10.8,"8:LBtimes"
492,7,582,0,0,23,16.7,"8:LBtimes"
573,23,2071,0,0,23,13.2,"8:LBtimes"
575,17,494,1,1,24,13.2,"8:LBtimes"
563,21,702,0,1,24,16.7,"8:LBtimes"
94,21,641,0,1,24,16.7,"8:LBtimes"
382,1,741,1,1,24,16.7,"8:LBtimes"
535,11,446,1,0,24,10.8,"8:LBtimes"
217,7,564,0,0,24,16.7,"8:LBtimes"
532,3,500,1,0,24,13.2,"8:LBtimes"
537,21,583,0,1,24,16.7,"8:LBtimes"
578,19,744,1,0,24,16.7,"8:LBtimes"
439,5,524,0,1,24,10.8,"8:LBtimes"
557,3,664,1,0,24,13.2,"8:LBtimes"
579,19,1106,1,0,24,16.7,"8:LBtimes"
318,1,632,1,1,24,16.7,"8:LBtimes"
545,23,807,0,0,24,13.2,"8:LBtimes"
549,7,447,0,0,24,16.7,"8:LBtimes"
584,15,620,0,0,24,10.8,"8:LBtimes"
406,3,660,1,0,24,13.2,"8:LBtimes"
577,11,648,1,0,24,10.8,"8:LBtimes"
78,11,911,1,0,24,10.8,"8:LBtimes"
540,19,754,1,0,24,16.7,"8:LBtimes"
560,15,518,0,0,24,10.8,"8:LBtimes"
588,7,713,0,0,24,16.7,"8:LBtimes"
576,3,511,1,0,24,13.2,"8:LBtimes"
308,1,920,1,1,24,16.7,"8:LBtimes"
551,15,676,0,0,24,10.8,"8:LBtimes"
565,9,677,1,1,24,10.8,"8:LBtimes"
313,13,663,0,1,24,13.2,"8:LBtimes"
548,15,734,0,0,24,10.8,"8:LBtimes"
542,5,627,0,1,24,10.8,"8:LBtimes"
581,15,535,0,0,24,10.8,"8:LBtimes"
574,21,913,0,1,24,16.7,"8:LBtimes"
585,17,509,1,1,24,13.2,"8:LBtimes"
121,19,477,1,0,24,16.7,"8:LBtimes"
553,13,515,0,1,24,13.2,"8:LBtimes"
552,5,1040,0,1,24,10.8,"8:LBtimes"
536,15,598,0,0,24,10.8,"8:LBtimes"
98,21,516,0,1,24,16.7,"8:LBtimes"
226,11,595,1,0,24,10.8,"8:LBtimes"
544,3,662,1,0,24,13.2,"8:LBtimes"
541,9,513,1,1,24,10.8,"8:LBtimes"
533,11,335,1,0,24,10.8,"8:LBtimes"
543,1,495,1,1,24,16.7,"8:LBtimes"
530,23,653,0,0,24,13.2,"8:LBtimes"
571,23,557,0,0,24,13.2,"8:LBtimes"
554,19,1250,1,0,24,16.7,"8:LBtimes"
528,13,468,0,1,24,13.2,"8:LBtimes"
561,1,481,1,1,24,16.7,"8:LBtimes"
575,9,439,1,1,25,10.8,"8:LBtimes"
563,13,565,0,1,25,13.2,"8:LBtimes"
382,17,1094,1,1,25,13.2,"8:LBtimes"
535,5,486,0,1,25,10.8,"8:LBtimes"
217,23,376,0,0,25,13.2,"8:LBtimes"
532,1,387,1,1,25,16.7,"8:LBtimes"
537,23,686,0,0,25,13.2,"8:LBtimes"
439,9,589,1,1,25,10.8,"8:LBtimes"
583,5,506,0,1,25,10.8,"8:LBtimes"
559,23,626,0,0,25,13.2,"8:LBtimes"
545,19,814,1,0,25,16.7,"8:LBtimes"
549,23,511,0,0,25,13.2,"8:LBtimes"
584,5,894,0,1,25,10.8,"8:LBtimes"
406,19,567,1,0,25,16.7,"8:LBtimes"
78,5,616,0,1,25,10.8,"8:LBtimes"
562,1,532,1,1,25,16.7,"8:LBtimes"
540,1,913,1,1,25,16.7,"8:LBtimes"
560,11,487,1,0,25,10.8,"8:LBtimes"
550,19,744,1,0,25,16.7,"8:LBtimes"
588,23,508,0,0,25,13.2,"8:LBtimes"
548,11,465,1,0,25,10.8,"8:LBtimes"
501,9,445,1,1,25,10.8,"8:LBtimes"
574,5,575,0,1,25,10.8,"8:LBtimes"
586,15,527,0,0,25,10.8,"8:LBtimes"
553,19,489,1,0,25,16.7,"8:LBtimes"
531,5,1195,0,1,25,10.8,"8:LBtimes"
566,13,500,0,1,25,13.2,"8:LBtimes"
98,7,394,0,0,25,16.7,"8:LBtimes"
572,7,588,0,0,25,16.7,"8:LBtimes"
226,19,621,1,0,25,16.7,"8:LBtimes"
544,23,485,0,0,25,13.2,"8:LBtimes"
541,7,630,0,0,25,16.7,"8:LBtimes"
582,15,431,0,0,25,10.8,"8:LBtimes"
543,9,431,1,1,25,10.8,"8:LBtimes"
530,7,1046,0,0,25,16.7,"8:LBtimes"
554,23,446,0,0,25,13.2,"8:LBtimes"
556,13,601,0,1,25,13.2,"8:LBtimes"
528,21,485,0,1,25,16.7,"8:LBtimes"
573,9,552,1,1,25,10.8,"8:LBtimes"
567,23,807,0,0,25,13.2,"8:LBtimes"
575,19,552,1,0,26,16.7,"8:LBtimes"
563,15,918,0,0,26,10.8,"8:LBtimes"
94,5,727,0,1,26,10.8,"8:LBtimes"
382,11,503,1,0,26,10.8,"8:LBtimes"
535,17,488,1,1,26,13.2,"8:LBtimes"
532,23,500,0,0,26,13.2,"8:LBtimes"
537,17,820,1,1,26,13.2,"8:LBtimes"
578,5,547,0,1,26,10.8,"8:LBtimes"
439,15,561,0,0,26,10.8,"8:LBtimes"
557,17,619,1,1,26,13.2,"8:LBtimes"
558,15,599,0,0,26,10.8,"8:LBtimes"
583,5,456,0,1,26,10.8,"8:LBtimes"
579,11,703,1,0,26,10.8,"8:LBtimes"
318,15,457,0,0,26,10.8,"8:LBtimes"
545,5,775,0,1,26,10.8,"8:LBtimes"
529,21,631,0,1,26,16.7,"8:LBtimes"
570,19,725,1,0,26,16.7,"8:LBtimes"
78,3,519,1,0,26,13.2,"8:LBtimes"
539,3,2005,1,0,26,13.2,"8:LBtimes"
569,1,430,1,1,26,16.7,"8:LBtimes"
562,9,518,1,1,26,10.8,"8:LBtimes"
550,23,849,0,0,26,13.2,"8:LBtimes"
588,21,675,0,1,26,16.7,"8:LBtimes"
551,13,392,0,1,26,13.2,"8:LBtimes"
565,21,520,0,1,26,16.7,"8:LBtimes"
548,21,602,0,1,26,16.7,"8:LBtimes"
542,21,874,0,1,26,16.7,"8:LBtimes"
581,3,570,1,0,26,13.2,"8:LBtimes"
585,9,544,1,1,26,10.8,"8:LBtimes"
553,11,445,1,0,26,10.8,"8:LBtimes"
587,1,606,1,1,26,16.7,"8:LBtimes"
552,17,668,1,1,26,13.2,"8:LBtimes"
566,19,400,1,0,26,16.7,"8:LBtimes"
536,11,681,1,0,26,10.8,"8:LBtimes"
572,9,562,1,1,26,10.8,"8:LBtimes"
538,17,1945,1,1,26,13.2,"8:LBtimes"
544,3,413,1,0,26,13.2,"8:LBtimes"
568,17,640,1,1,26,13.2,"8:LBtimes"
533,7,407,0,0,26,16.7,"8:LBtimes"
547,17,438,1,1,26,13.2,"8:LBtimes"
530,17,774,1,1,26,13.2,"8:LBtimes"
571,13,526,0,1,26,13.2,"8:LBtimes"
554,9,557,1,1,26,10.8,"8:LBtimes"
31,5,610,0,1,26,10.8,"8:LBtimes"
546,5,474,0,1,26,10.8,"8:LBtimes"
556,1,463,1,1,26,16.7,"8:LBtimes"
561,9,375,1,1,26,10.8,"8:LBtimes"
567,13,695,0,1,26,13.2,"8:LBtimes"
535,15,504,0,0,27,10.8,"8:LBtimes"
217,17,418,1,1,27,13.2,"8:LBtimes"
578,5,598,0,1,27,10.8,"8:LBtimes"
558,13,1089,0,1,27,13.2,"8:LBtimes"
583,15,489,0,0,27,10.8,"8:LBtimes"
168,7,1052,0,0,27,16.7,"8:LBtimes"
534,13,806,0,1,27,13.2,"8:LBtimes"
579,17,1084,1,1,27,13.2,"8:LBtimes"
559,9,619,1,1,27,10.8,"8:LBtimes"
318,23,503,0,0,27,13.2,"8:LBtimes"
545,21,591,0,1,27,16.7,"8:LBtimes"
584,11,1540,1,0,27,10.8,"8:LBtimes"
577,17,599,1,1,27,13.2,"8:LBtimes"
78,21,720,0,1,27,16.7,"8:LBtimes"
560,19,487,1,0,27,16.7,"8:LBtimes"
550,3,648,1,0,27,13.2,"8:LBtimes"
555,5,493,0,1,27,10.8,"8:LBtimes"
551,7,491,0,0,27,16.7,"8:LBtimes"
313,23,703,0,0,27,13.2,"8:LBtimes"
542,19,471,1,0,27,16.7,"8:LBtimes"
501,15,381,0,0,27,10.8,"8:LBtimes"
574,17,487,1,1,27,13.2,"8:LBtimes"
585,13,675,0,1,27,13.2,"8:LBtimes"
586,23,713,0,0,27,13.2,"8:LBtimes"
552,1,797,1,1,27,16.7,"8:LBtimes"
566,11,439,1,0,27,10.8,"8:LBtimes"
536,13,741,0,1,27,13.2,"8:LBtimes"
572,21,534,0,1,27,16.7,"8:LBtimes"
226,3,779,1,0,27,13.2,"8:LBtimes"
568,23,591,0,0,27,13.2,"8:LBtimes"
541,23,631,0,0,27,13.2,"8:LBtimes"
530,3,596,1,0,27,13.2,"8:LBtimes"
571,21,441,0,1,27,16.7,"8:LBtimes"
554,7,411,0,0,27,16.7,"8:LBtimes"
546,7,719,0,0,27,16.7,"8:LBtimes"
573,9,1181,1,1,27,10.8,"8:LBtimes"
382,23,663,0,0,28,13.2,"8:LBtimes"
439,21,463,0,1,28,16.7,"8:LBtimes"
579,1,433,1,1,28,16.7,"8:LBtimes"
559,21,886,0,1,28,16.7,"8:LBtimes"
545,9,726,1,1,28,10.8,"8:LBtimes"
549,9,1214,1,1,28,10.8,"8:LBtimes"
570,19,1071,1,0,28,16.7,"8:LBtimes"
577,7,807,0,0,28,16.7,"8:LBtimes"
539,7,537,0,0,28,16.7,"8:LBtimes"
550,13,752,0,1,28,13.2,"8:LBtimes"
576,7,728,0,0,28,16.7,"8:LBtimes"
564,15,1052,0,0,28,10.8,"8:LBtimes"
587,9,711,1,1,28,10.8,"8:LBtimes"
531,1,656,1,1,28,16.7,"8:LBtimes"
